date_day,date_name,geography_name,sex_name,age_name,measure_value,measure_name
2015-06-01,June 2015,United Kingdom,Female,Aged 16-24,61515,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 16-17,435,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 18-24,61080,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 18-21,36845,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 25-49,156420,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 25-29,37235,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 30-34,31125,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 35-39,27505,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 40-44,29735,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 45-49,30815,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 50+,59415,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 50-54,28335,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 55-59,21970,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 60-64,9110,Claimant count
2015-06-01,June 2015,United Kingdom,Female,Aged 65+,0,Claimant count
2015-07-01,July 2015,London,Total,All categories: Age 16+,112685,Claimant count
2015-07-01,July 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,London,Total,All categories: Age 16+,2.4,Claimants as a proportion of economically active residents aged 16+
2015-07-01,July 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2015-07-01,July 2015,London,Total,Age unknown (clerical claims),345,Claimant count
2015-07-01,July 2015,London,Total,Aged 16-24,19890,Claimant count
2015-07-01,July 2015,London,Total,Aged 16-17,55,Claimant count
2015-07-01,July 2015,London,Total,Aged 18-24,19835,Claimant count
2015-07-01,July 2015,London,Total,Aged 18-21,10300,Claimant count
2015-07-01,July 2015,London,Total,Aged 25-49,66100,Claimant count
2015-07-01,July 2015,London,Total,Aged 25-29,16035,Claimant count
2015-07-01,July 2015,London,Total,Aged 30-34,13090,Claimant count
2015-07-01,July 2015,London,Total,Aged 35-39,11695,Claimant count
2015-07-01,July 2015,London,Total,Aged 40-44,11835,Claimant count
2015-07-01,July 2015,London,Total,Aged 45-49,13445,Claimant count
2015-07-01,July 2015,London,Total,Aged 50+,26350,Claimant count
2015-07-01,July 2015,London,Total,Aged 50-54,12605,Claimant count
2015-07-01,July 2015,London,Total,Aged 55-59,9655,Claimant count
2015-07-01,July 2015,London,Total,Aged 60-64,4085,Claimant count
2015-07-01,July 2015,London,Total,Aged 65+,5,Claimant count
2015-07-01,July 2015,London,Male,All categories: Age 16+,66220,Claimant count
2015-07-01,July 2015,London,Male,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,London,Male,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2015-07-01,July 2015,London,Male,Age unknown (clerical claims),215,Claimant count
2015-07-01,July 2015,London,Male,Aged 16-24,11660,Claimant count
2015-07-01,July 2015,London,Male,Aged 16-17,25,Claimant count
2015-07-01,July 2015,London,Male,Aged 18-24,11635,Claimant count
2015-07-01,July 2015,London,Male,Aged 18-21,5950,Claimant count
2015-07-01,July 2015,London,Male,Aged 25-49,38365,Claimant count
2015-07-01,July 2015,London,Male,Aged 25-29,9700,Claimant count
2015-07-01,July 2015,London,Male,Aged 30-34,7735,Claimant count
2015-07-01,July 2015,London,Male,Aged 35-39,6680,Claimant count
2015-07-01,July 2015,London,Male,Aged 40-44,6610,Claimant count
2015-07-01,July 2015,London,Male,Aged 45-49,7640,Claimant count
2015-07-01,July 2015,London,Male,Aged 50+,15980,Claimant count
2015-07-01,July 2015,London,Male,Aged 50-54,7435,Claimant count
2015-07-01,July 2015,London,Male,Aged 55-59,5870,Claimant count
2015-07-01,July 2015,London,Male,Aged 60-64,2670,Claimant count
2015-07-01,July 2015,London,Male,Aged 65+,5,Claimant count
2015-07-01,July 2015,London,Female,All categories: Age 16+,46465,Claimant count
2015-07-01,July 2015,London,Female,All categories: Age 16+,1.6,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,London,Female,All categories: Age 16+,1.7,Claimants as a proportion of the workforce
2015-07-01,July 2015,London,Female,Age unknown (clerical claims),130,Claimant count
2015-07-01,July 2015,London,Female,Aged 16-24,8230,Claimant count
2015-07-01,July 2015,London,Female,Aged 16-17,25,Claimant count
2015-07-01,July 2015,London,Female,Aged 18-24,8205,Claimant count
2015-07-01,July 2015,London,Female,Aged 18-21,4345,Claimant count
2015-07-01,July 2015,London,Female,Aged 25-49,27735,Claimant count
2015-07-01,July 2015,London,Female,Aged 25-29,6330,Claimant count
2015-07-01,July 2015,London,Female,Aged 30-34,5355,Claimant count
2015-07-01,July 2015,London,Female,Aged 35-39,5015,Claimant count
2015-07-01,July 2015,London,Female,Aged 40-44,5230,Claimant count
2015-07-01,July 2015,London,Female,Aged 45-49,5805,Claimant count
2015-07-01,July 2015,London,Female,Aged 50+,10370,Claimant count
2015-07-01,July 2015,London,Female,Aged 50-54,5170,Claimant count
2015-07-01,July 2015,London,Female,Aged 55-59,3785,Claimant count
2015-07-01,July 2015,London,Female,Aged 60-64,1415,Claimant count
2015-07-01,July 2015,London,Female,Aged 65+,0,Claimant count
2015-07-01,July 2015,United Kingdom,Total,All categories: Age 16+,784960,Claimant count
2015-07-01,July 2015,United Kingdom,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,United Kingdom,Total,All categories: Age 16+,2.4,Claimants as a proportion of economically active residents aged 16+
2015-07-01,July 2015,United Kingdom,Total,All categories: Age 16+,2.2,Claimants as a proportion of the workforce
2015-07-01,July 2015,United Kingdom,Total,Age unknown (clerical claims),1600,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 16-24,179705,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 16-17,875,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 18-24,178830,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 18-21,101640,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 25-49,435640,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 25-29,112745,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 30-34,88680,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 35-39,75165,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 40-44,77405,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 45-49,81645,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 50+,168015,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 50-54,77135,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 55-59,62160,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 60-64,28695,Claimant count
2015-07-01,July 2015,United Kingdom,Total,Aged 65+,20,Claimant count
2015-07-01,July 2015,United Kingdom,Male,All categories: Age 16+,501600,Claimant count
2015-07-01,July 2015,United Kingdom,Male,All categories: Age 16+,2.4,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,United Kingdom,Male,All categories: Age 16+,2.7,Claimants as a proportion of the workforce
2015-07-01,July 2015,United Kingdom,Male,Age unknown (clerical claims),1030,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 16-24,114415,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 16-17,435,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 18-24,113985,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 18-21,62595,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 25-49,277795,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 25-29,74880,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 30-34,57075,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 35-39,47425,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 40-44,47705,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 45-49,50700,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 50+,108360,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 50-54,48815,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 55-59,40005,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 60-64,19515,Claimant count
2015-07-01,July 2015,United Kingdom,Male,Aged 65+,20,Claimant count
2015-07-01,July 2015,United Kingdom,Female,All categories: Age 16+,283360,Claimant count
2015-07-01,July 2015,United Kingdom,Female,All categories: Age 16+,1.4,Claimants as a proportion of residents aged 16-64
2015-07-01,July 2015,United Kingdom,Female,All categories: Age 16+,1.7,Claimants as a proportion of the workforce
2015-07-01,July 2015,United Kingdom,Female,Age unknown (clerical claims),570,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 16-24,65290,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 16-17,440,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 18-24,64845,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 18-21,39045,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 25-49,157845,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 25-29,37860,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 30-34,31605,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 35-39,27740,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 40-44,29700,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 45-49,30940,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 50+,59660,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 50-54,28320,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 55-59,22155,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 60-64,9180,Claimant count
2015-07-01,July 2015,United Kingdom,Female,Aged 65+,0,Claimant count
2015-08-01,August 2015,London,Total,All categories: Age 16+,113080,Claimant count
2015-08-01,August 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,London,Total,All categories: Age 16+,2.4,Claimants as a proportion of economically active residents aged 16+
2015-08-01,August 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2015-08-01,August 2015,London,Total,Age unknown (clerical claims),265,Claimant count
2015-08-01,August 2015,London,Total,Aged 16-24,20530,Claimant count
2015-08-01,August 2015,London,Total,Aged 16-17,55,Claimant count
2015-08-01,August 2015,London,Total,Aged 18-24,20480,Claimant count
2015-08-01,August 2015,London,Total,Aged 18-21,10645,Claimant count
2015-08-01,August 2015,London,Total,Aged 25-49,65525,Claimant count
2015-08-01,August 2015,London,Total,Aged 25-29,15945,Claimant count
2015-08-01,August 2015,London,Total,Aged 30-34,12990,Claimant count
2015-08-01,August 2015,London,Total,Aged 35-39,11535,Claimant count
2015-08-01,August 2015,London,Total,Aged 40-44,11695,Claimant count
2015-08-01,August 2015,London,Total,Aged 45-49,13360,Claimant count
2015-08-01,August 2015,London,Total,Aged 50+,26755,Claimant count
2015-08-01,August 2015,London,Total,Aged 50-54,12695,Claimant count
2015-08-01,August 2015,London,Total,Aged 55-59,9740,Claimant count
2015-08-01,August 2015,London,Total,Aged 60-64,4315,Claimant count
2015-08-01,August 2015,London,Total,Aged 65+,5,Claimant count
2015-08-01,August 2015,London,Male,All categories: Age 16+,65490,Claimant count
2015-08-01,August 2015,London,Male,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,London,Male,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2015-08-01,August 2015,London,Male,Age unknown (clerical claims),170,Claimant count
2015-08-01,August 2015,London,Male,Aged 16-24,11935,Claimant count
2015-08-01,August 2015,London,Male,Aged 16-17,25,Claimant count
2015-08-01,August 2015,London,Male,Aged 18-24,11910,Claimant count
2015-08-01,August 2015,London,Male,Aged 18-21,6095,Claimant count
2015-08-01,August 2015,London,Male,Aged 25-49,37430,Claimant count
2015-08-01,August 2015,London,Male,Aged 25-29,9425,Claimant count
2015-08-01,August 2015,London,Male,Aged 30-34,7605,Claimant count
2015-08-01,August 2015,London,Male,Aged 35-39,6540,Claimant count
2015-08-01,August 2015,London,Male,Aged 40-44,6425,Claimant count
2015-08-01,August 2015,London,Male,Aged 45-49,7430,Claimant count
2015-08-01,August 2015,London,Male,Aged 50+,15955,Claimant count
2015-08-01,August 2015,London,Male,Aged 50-54,7335,Claimant count
2015-08-01,August 2015,London,Male,Aged 55-59,5840,Claimant count
2015-08-01,August 2015,London,Male,Aged 60-64,2775,Claimant count
2015-08-01,August 2015,London,Male,Aged 65+,5,Claimant count
2015-08-01,August 2015,London,Female,All categories: Age 16+,47590,Claimant count
2015-08-01,August 2015,London,Female,All categories: Age 16+,1.6,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,London,Female,All categories: Age 16+,1.7,Claimants as a proportion of the workforce
2015-08-01,August 2015,London,Female,Age unknown (clerical claims),95,Claimant count
2015-08-01,August 2015,London,Female,Aged 16-24,8595,Claimant count
2015-08-01,August 2015,London,Female,Aged 16-17,25,Claimant count
2015-08-01,August 2015,London,Female,Aged 18-24,8570,Claimant count
2015-08-01,August 2015,London,Female,Aged 18-21,4550,Claimant count
2015-08-01,August 2015,London,Female,Aged 25-49,28095,Claimant count
2015-08-01,August 2015,London,Female,Aged 25-29,6520,Claimant count
2015-08-01,August 2015,London,Female,Aged 30-34,5385,Claimant count
2015-08-01,August 2015,London,Female,Aged 35-39,4995,Claimant count
2015-08-01,August 2015,London,Female,Aged 40-44,5265,Claimant count
2015-08-01,August 2015,London,Female,Aged 45-49,5930,Claimant count
2015-08-01,August 2015,London,Female,Aged 50+,10800,Claimant count
2015-08-01,August 2015,London,Female,Aged 50-54,5360,Claimant count
2015-08-01,August 2015,London,Female,Aged 55-59,3900,Claimant count
2015-08-01,August 2015,London,Female,Aged 60-64,1540,Claimant count
2015-08-01,August 2015,London,Female,Aged 65+,0,Claimant count
2015-08-01,August 2015,United Kingdom,Total,All categories: Age 16+,783665,Claimant count
2015-08-01,August 2015,United Kingdom,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,United Kingdom,Total,All categories: Age 16+,2.4,Claimants as a proportion of economically active residents aged 16+
2015-08-01,August 2015,United Kingdom,Total,All categories: Age 16+,2.2,Claimants as a proportion of the workforce
2015-08-01,August 2015,United Kingdom,Total,Age unknown (clerical claims),1350,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 16-24,182990,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 16-17,830,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 18-24,182160,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 18-21,103495,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 25-49,430970,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 25-29,112065,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 30-34,87895,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 35-39,74340,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 40-44,76030,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 45-49,80640,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 50+,168350,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 50-54,76640,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 55-59,62195,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 60-64,29495,Claimant count
2015-08-01,August 2015,United Kingdom,Total,Aged 65+,20,Claimant count
2015-08-01,August 2015,United Kingdom,Male,All categories: Age 16+,496395,Claimant count
2015-08-01,August 2015,United Kingdom,Male,All categories: Age 16+,2.4,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,United Kingdom,Male,All categories: Age 16+,2.6,Claimants as a proportion of the workforce
2015-08-01,August 2015,United Kingdom,Male,Age unknown (clerical claims),895,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 16-24,115680,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 16-17,415,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 18-24,115265,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 18-21,63490,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 25-49,272355,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 25-29,73685,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 30-34,56150,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 35-39,46465,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 40-44,46450,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 45-49,49605,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 50+,107465,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 50-54,47940,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 55-59,39680,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 60-64,19825,Claimant count
2015-08-01,August 2015,United Kingdom,Male,Aged 65+,20,Claimant count
2015-08-01,August 2015,United Kingdom,Female,All categories: Age 16+,287270,Claimant count
2015-08-01,August 2015,United Kingdom,Female,All categories: Age 16+,1.4,Claimants as a proportion of residents aged 16-64
2015-08-01,August 2015,United Kingdom,Female,All categories: Age 16+,1.7,Claimants as a proportion of the workforce
2015-08-01,August 2015,United Kingdom,Female,Age unknown (clerical claims),460,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 16-24,67315,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 16-17,415,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 18-24,66895,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 18-21,40010,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 25-49,158615,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 25-29,38380,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 30-34,31740,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 35-39,27875,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 40-44,29580,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 45-49,31040,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 50+,60885,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 50-54,28695,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 55-59,22515,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 60-64,9670,Claimant count
2015-08-01,August 2015,United Kingdom,Female,Aged 65+,0,Claimant count
2015-09-01,September 2015,London,Total,All categories: Age 16+,112430,Claimant count
2015-09-01,September 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,London,Total,All categories: Age 16+,2.4,Claimants as a proportion of economically active residents aged 16+
2015-09-01,September 2015,London,Total,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2015-09-01,September 2015,London,Total,Age unknown (clerical claims),260,Claimant count
2015-09-01,September 2015,London,Total,Aged 16-24,20680,Claimant count
2015-09-01,September 2015,London,Total,Aged 16-17,40,Claimant count
2015-09-01,September 2015,London,Total,Aged 18-24,20640,Claimant count
2015-09-01,September 2015,London,Total,Aged 18-21,10900,Claimant count
2015-09-01,September 2015,London,Total,Aged 25-49,64895,Claimant count
2015-09-01,September 2015,London,Total,Aged 25-29,15630,Claimant count
2015-09-01,September 2015,London,Total,Aged 30-34,12860,Claimant count
2015-09-01,September 2015,London,Total,Aged 35-39,11575,Claimant count
2015-09-01,September 2015,London,Total,Aged 40-44,11625,Claimant count
2015-09-01,September 2015,London,Total,Aged 45-49,13205,Claimant count
2015-09-01,September 2015,London,Total,Aged 50+,26600,Claimant count
2015-09-01,September 2015,London,Total,Aged 50-54,12525,Claimant count
2015-09-01,September 2015,London,Total,Aged 55-59,9730,Claimant count
2015-09-01,September 2015,London,Total,Aged 60-64,4345,Claimant count
2015-09-01,September 2015,London,Total,Aged 65+,5,Claimant count
2015-09-01,September 2015,London,Male,All categories: Age 16+,64715,Claimant count
2015-09-01,September 2015,London,Male,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,London,Male,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2015-09-01,September 2015,London,Male,Age unknown (clerical claims),170,Claimant count
2015-09-01,September 2015,London,Male,Aged 16-24,11955,Claimant count
2015-09-01,September 2015,London,Male,Aged 16-17,25,Claimant count
2015-09-01,September 2015,London,Male,Aged 18-24,11930,Claimant count
2015-09-01,September 2015,London,Male,Aged 18-21,6210,Claimant count
2015-09-01,September 2015,London,Male,Aged 25-49,36770,Claimant count
2015-09-01,September 2015,London,Male,Aged 25-29,9195,Claimant count
2015-09-01,September 2015,London,Male,Aged 30-34,7440,Claimant count
2015-09-01,September 2015,London,Male,Aged 35-39,6450,Claimant count
2015-09-01,September 2015,London,Male,Aged 40-44,6385,Claimant count
2015-09-01,September 2015,London,Male,Aged 45-49,7295,Claimant count
2015-09-01,September 2015,London,Male,Aged 50+,15815,Claimant count
2015-09-01,September 2015,London,Male,Aged 50-54,7225,Claimant count
2015-09-01,September 2015,London,Male,Aged 55-59,5815,Claimant count
2015-09-01,September 2015,London,Male,Aged 60-64,2775,Claimant count
2015-09-01,September 2015,London,Male,Aged 65+,5,Claimant count
2015-09-01,September 2015,London,Female,All categories: Age 16+,47720,Claimant count
2015-09-01,September 2015,London,Female,All categories: Age 16+,1.6,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,London,Female,All categories: Age 16+,1.8,Claimants as a proportion of the workforce
2015-09-01,September 2015,London,Female,Age unknown (clerical claims),90,Claimant count
2015-09-01,September 2015,London,Female,Aged 16-24,8720,Claimant count
2015-09-01,September 2015,London,Female,Aged 16-17,15,Claimant count
2015-09-01,September 2015,London,Female,Aged 18-24,8705,Claimant count
2015-09-01,September 2015,London,Female,Aged 18-21,4685,Claimant count
2015-09-01,September 2015,London,Female,Aged 25-49,28125,Claimant count
2015-09-01,September 2015,London,Female,Aged 25-29,6435,Claimant count
2015-09-01,September 2015,London,Female,Aged 30-34,5420,Claimant count
2015-09-01,September 2015,London,Female,Aged 35-39,5120,Claimant count
2015-09-01,September 2015,London,Female,Aged 40-44,5240,Claimant count
2015-09-01,September 2015,London,Female,Aged 45-49,5910,Claimant count
2015-09-01,September 2015,London,Female,Aged 50+,10785,Claimant count
2015-09-01,September 2015,London,Female,Aged 50-54,5305,Claimant count
2015-09-01,September 2015,London,Female,Aged 55-59,3915,Claimant count
2015-09-01,September 2015,London,Female,Aged 60-64,1565,Claimant count
2015-09-01,September 2015,London,Female,Aged 65+,0,Claimant count
2015-09-01,September 2015,United Kingdom,Total,All categories: Age 16+,768325,Claimant count
2015-09-01,September 2015,United Kingdom,Total,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,United Kingdom,Total,All categories: Age 16+,2.3,Claimants as a proportion of economically active residents aged 16+
2015-09-01,September 2015,United Kingdom,Total,All categories: Age 16+,2.2,Claimants as a proportion of the workforce
2015-09-01,September 2015,United Kingdom,Total,Age unknown (clerical claims),1150,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 16-24,180750,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 16-17,650,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 18-24,180100,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 18-21,104250,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 25-49,420520,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 25-29,108170,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 30-34,85840,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 35-39,73010,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 40-44,74300,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 45-49,79195,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 50+,165910,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 50-54,75350,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 55-59,61280,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 60-64,29265,Claimant count
2015-09-01,September 2015,United Kingdom,Total,Aged 65+,20,Claimant count
2015-09-01,September 2015,United Kingdom,Male,All categories: Age 16+,486390,Claimant count
2015-09-01,September 2015,United Kingdom,Male,All categories: Age 16+,2.4,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,United Kingdom,Male,All categories: Age 16+,2.6,Claimants as a proportion of the workforce
2015-09-01,September 2015,United Kingdom,Male,Age unknown (clerical claims),770,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 16-24,114145,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 16-17,325,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 18-24,113820,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 18-21,63840,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 25-49,265590,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 25-29,71280,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 30-34,54845,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 35-39,45480,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 40-44,45390,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 45-49,48595,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 50+,105885,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 50-54,47235,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 55-59,39035,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 60-64,19595,Claimant count
2015-09-01,September 2015,United Kingdom,Male,Aged 65+,20,Claimant count
2015-09-01,September 2015,United Kingdom,Female,All categories: Age 16+,281935,Claimant count
2015-09-01,September 2015,United Kingdom,Female,All categories: Age 16+,1.4,Claimants as a proportion of residents aged 16-64
2015-09-01,September 2015,United Kingdom,Female,All categories: Age 16+,1.7,Claimants as a proportion of the workforce
2015-09-01,September 2015,United Kingdom,Female,Age unknown (clerical claims),375,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 16-24,66605,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 16-17,325,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 18-24,66280,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 18-21,40410,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 25-49,154925,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 25-29,36890,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 30-34,30990,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 35-39,27530,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 40-44,28910,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 45-49,30600,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 50+,60025,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 50-54,28115,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 55-59,22240,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 60-64,9670,Claimant count
2015-09-01,September 2015,United Kingdom,Female,Aged 65+,0,Claimant count
2015-10-01,October 2015,London,Total,All categories: Age 16+,110890,Claimant count
